Papel,DMVF3,Cotação,4.97,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,D1000VFARMA ON NM,Min 52 sem,4.51,,
Setor,Comércio e Distribuição,Max 52 sem,13.01,,
Subsetor,Medicamentos e Outros Produtos,Vol $ méd (2m),598350,,
Valor de mercado,251497000,Últ balanço processado,30/09/2021,,
Valor da firma,196801000,Nro. Ações,50603000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"5,52%",P/L,50.19,LPA,0.10
Mês,"7,81%",P/VP,0.31,VPA,16.27
30 dias,"-7,79%",P/EBIT,3.05,Marg. Bruta,"32,8%"
12 meses,"-56,37%",PSR,0.23,Marg. EBIT,"7,6%"
2021,"-61,11%",P/Ativos,0.17,Marg. Líquida,"0,5%"
2020,"-17,90%",P/Cap. Giro,3.73,EBIT / Ativo,"5,6%"
2019,"0,00%",P/Ativ Circ Liq,-1.09,ROIC,"7,0%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"0,6%"
2017,"0,00%",EV / EBITDA,1.15,Liquidez Corr,1.20
2016,"0,00%",EV / EBIT,2.39,Div Br/ Patrim,0.08
,,Cres. Rec (5a),-,Giro Ativos,0.74
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1463500000,Dív. Bruta,62245000,,
Disponibilidades,116941000,Dív. Líquida,-54696000,,
Ativo Circulante,409288000,Patrim. Líq,823207000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1084960000,Receita Líquida,311002000,,
EBIT,82507000,EBIT,16202000,,
Lucro Líquido,5011000,Lucro Líquido,-1558000,,
