Papel,SBSP3,Cotação,37.99,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,SABESP ON NM,Min 52 sem,31.69,,
Setor,Água e Saneamento,Max 52 sem,46.92,,
Subsetor,Água e Saneamento,Vol $ méd (2m),82949500,,
Valor de mercado,25966500000,Últ balanço processado,30/09/2021,,
Valor da firma,39736600000,Nro. Ações,683510000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,48%",P/L,10.10,LPA,3.76
Mês,"12,80%",P/VP,1.06,VPA,35.85
30 dias,"5,03%",P/EBIT,5.75,Marg. Bruta,"35,6%"
12 meses,"-16,34%",PSR,1.34,Marg. EBIT,"23,4%"
2021,"-13,84%",P/Ativos,0.49,Marg. Líquida,"13,3%"
2020,"-24,69%",P/Cap. Giro,28.12,EBIT / Ativo,"8,5%"
2019,"96,30%",P/Ativ Circ Liq,-1.21,ROIC,"9,3%"
2018,"-5,94%",Div. Yield,"1,0%",ROE,"10,5%"
2017,"23,08%",EV / EBITDA,5.93,Liquidez Corr,1.15
2016,"59,96%",EV / EBIT,8.80,Div Br/ Patrim,0.73
,,Cres. Rec (5a),"7,5%",Giro Ativos,0.36
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,53076400000,Dív. Bruta,17917700000,,
Disponibilidades,4147640000,Dív. Líquida,13770000000,,
Ativo Circulante,7061470000,Patrim. Líq,24505800000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,19311400000,Receita Líquida,5153920000,,
EBIT,4514310000,EBIT,1220420000,,
Lucro Líquido,2569970000,Lucro Líquido,468531000,,
