Papel,CGAS5,Cotação,153.89,,
Tipo,PNAS,Data últ cot,06/12/2021,,
Empresa,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,Min 52 sem,136.00,,
Setor,Gás,Max 52 sem,182.28,,
Subsetor,Gás,Vol $ méd (2m),255029,,
Valor de mercado,20393700000,Últ balanço processado,30/09/2021,,
Valor da firma,25287200000,Nro. Ações,132521000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,25%",P/L,10.06,LPA,15.30
Mês,"2,60%",P/VP,9.60,VPA,16.03
30 dias,"8,93%",P/EBIT,8.37,Marg. Bruta,"31,3%"
12 meses,"-6,93%",PSR,1.93,Marg. EBIT,"23,1%"
2021,"-10,23%",P/Ativos,1.51,Marg. Líquida,"19,2%"
2020,"27,31%",P/Cap. Giro,7.01,EBIT / Ativo,"18,0%"
2019,"201,76%",P/Ativ Circ Liq,-3.53,ROIC,"25,3%"
2018,"5,71%",Div. Yield,"6,1%",ROE,"95,5%"
2017,"59,73%",EV / EBITDA,8.85,Liquidez Corr,2.07
2016,"59,32%",EV / EBIT,10.38,Div Br/ Patrim,3.39
,,Cres. Rec (5a),"17,7%",Giro Ativos,0.78
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,13522500000,Dív. Bruta,7197400000,,
Disponibilidades,2303880000,Dív. Líquida,4893530000,,
Ativo Circulante,5614890000,Patrim. Líq,2124610000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,10551000000,Receita Líquida,3177880000,,
EBIT,2436390000,EBIT,791058000,,
Lucro Líquido,2028200000,Lucro Líquido,655904000,,
