Papel,JALL3,Cotação,9.33,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,JALLESMACHAD ON NM,Min 52 sem,7.30,,
Setor,Alimentos Processados,Max 52 sem,10.65,,
Subsetor,Açucar e Alcool,Vol $ méd (2m),7712940,,
Valor de mercado,2749520000,Últ balanço processado,30/09/2021,,
Valor da firma,3418280000,Nro. Ações,294697000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,74%",P/L,12.10,LPA,0.77
Mês,"3,21%",P/VP,2.28,VPA,4.09
30 dias,"-5,76%",P/EBIT,4.38,Marg. Bruta,"62,3%"
12 meses,"4,63%",PSR,2.12,Marg. EBIT,"48,3%"
2021,"4,63%",P/Ativos,0.77,Marg. Líquida,"17,5%"
2020,"0,00%",P/Cap. Giro,2.40,EBIT / Ativo,"17,6%"
2019,"0,00%",P/Ativ Circ Liq,-5.66,ROIC,"25,5%"
2018,"0,00%",Div. Yield,"1,5%",ROE,"18,8%"
2017,"0,00%",EV / EBITDA,3.34,Liquidez Corr,2.59
2016,"0,00%",EV / EBIT,5.45,Div Br/ Patrim,1.41
,,Cres. Rec (5a),-,Giro Ativos,0.36
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3560260000,Dív. Bruta,1701950000,,
Disponibilidades,1033190000,Dív. Líquida,668760000,,
Ativo Circulante,1868240000,Patrim. Líq,1206520000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1297490000,Receita Líquida,333995000,,
EBIT,627290000,EBIT,166246000,,
Lucro Líquido,227213000,Lucro Líquido,-10237000,,
