Papel,BIOM3,Cotação,12.89,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,BIOMM SA ON,Min 52 sem,12.20,,
Setor,Medicamentos e Outros Produtos,Max 52 sem,17.95,,
Subsetor,Medicamentos e Outros Produtos,Vol $ méd (2m),92772,,
Valor de mercado,873633000,Últ balanço processado,30/09/2021,,
Valor da firma,995862000,Nro. Ações,67776000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,16%",P/L,-11.76,LPA,-1.10
Mês,"-0,85%",P/VP,6.15,VPA,2.10
30 dias,"-7,80%",P/EBIT,-15.12,Marg. Bruta,"25,3%"
12 meses,"-24,18%",PSR,8.40,Marg. EBIT,"-55,5%"
2021,"-20,48%",P/Ativos,2.27,Marg. Líquida,"-71,4%"
2020,"31,00%",P/Cap. Giro,11.29,EBIT / Ativo,"-15,0%"
2019,"53,28%",P/Ativ Circ Liq,-10.18,ROIC,"-18,7%"
2018,"-11,29%",Div. Yield,"0,0%",ROE,"-52,3%"
2017,"48,05%",EV / EBITDA,-17.44,Liquidez Corr,1.96
2016,"17,11%",EV / EBIT,-17.23,Div Br/ Patrim,1.25
,,Cres. Rec (5a),"596,5%",Giro Ativos,0.27
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,385684000,Dív. Bruta,177300000,,
Disponibilidades,55071000,Dív. Líquida,122229000,,
Ativo Circulante,157778000,Patrim. Líq,142109000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,104026000,Receita Líquida,36704000,,
EBIT,-57782000,EBIT,-12109000,,
Lucro Líquido,-74286000,Lucro Líquido,-16626000,,
