Papel,VITT3,Cotação,11.50,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,VITTIA ON NM,Min 52 sem,8.94,,
Setor,Químicos,Max 52 sem,13.22,,
Subsetor,Fertilizantes e Defensivos,Vol $ méd (2m),1332970,,
Valor de mercado,1645060000,Últ balanço processado,30/09/2021,,
Valor da firma,1783250000,Nro. Ações,143049000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-4,56%",P/L,16.45,LPA,0.70
Mês,"-8,73%",P/VP,3.63,VPA,3.17
30 dias,"5,71%",P/EBIT,11.80,Marg. Bruta,"36,9%"
12 meses,"15,18%",PSR,2.33,Marg. EBIT,"19,7%"
2021,"15,18%",P/Ativos,1.80,Marg. Líquida,"14,4%"
2020,"0,00%",P/Cap. Giro,6.05,EBIT / Ativo,"15,2%"
2019,"0,00%",P/Ativ Circ Liq,7.50,ROIC,"19,7%"
2018,"0,00%",Div. Yield,"0,8%",ROE,"22,0%"
2017,"0,00%",EV / EBITDA,11.96,Liquidez Corr,1.67
2016,"0,00%",EV / EBIT,12.79,Div Br/ Patrim,0.64
,,Cres. Rec (5a),-,Giro Ativos,0.77
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,915606000,Dív. Bruta,291250000,,
Disponibilidades,153060000,Dív. Líquida,138190000,,
Ativo Circulante,675940000,Patrim. Líq,453438000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,706291000,Receita Líquida,283697000,,
EBIT,139388000,EBIT,83608000,,
Lucro Líquido,99976000,Lucro Líquido,55743000,,
