Papel,TOTS3,Cotação,31.38,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,TOTVS ON NM,Min 52 sem,25.13,,
Setor,Programas e Serviços,Max 52 sem,40.60,,
Subsetor,Programas e Serviços,Vol $ méd (2m),137210000,,
Valor de mercado,19367200000,Últ balanço processado,30/09/2021,,
Valor da firma,18478700000,Nro. Ações,617183000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,48%",P/L,56.24,LPA,0.56
Mês,"-0,98%",P/VP,4.62,VPA,6.79
30 dias,"-10,34%",P/EBIT,15.68,Marg. Bruta,"70,6%"
12 meses,"22,43%",PSR,6.40,Marg. EBIT,"40,8%"
2021,"9,81%",P/Ativos,2.05,Marg. Líquida,"11,4%"
2020,"34,49%",P/Cap. Giro,10.36,EBIT / Ativo,"13,1%"
2019,"139,79%",P/Ativ Circ Liq,-68.26,ROIC,"18,8%"
2018,"-8,48%",Div. Yield,"0,8%",ROE,"8,2%"
2017,"25,64%",EV / EBITDA,12.46,Liquidez Corr,1.61
2016,"-19,17%",EV / EBIT,14.96,Div Br/ Patrim,0.45
,,Cres. Rec (5a),"7,3%",Giro Ativos,0.32
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,9425290000,Dív. Bruta,1864530000,,
Disponibilidades,2753020000,Dív. Líquida,-888486000,,
Ativo Circulante,4953790000,Patrim. Líq,4187760000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,3027660000,Receita Líquida,854538000,,
EBIT,1235490000,EBIT,342569000,,
Lucro Líquido,344355000,Lucro Líquido,88920000,,
