Papel,ENMT3,Cotação,79.69,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,ENERGISA MT ON,Min 52 sem,24.87,,
Setor,Energia Elétrica,Max 52 sem,79.99,,
Subsetor,Energia Elétrica,Vol $ méd (2m),78788,,
Valor de mercado,17447500000,Últ balanço processado,30/09/2021,,
Valor da firma,21355000000,Nro. Ações,218942000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,11%",P/L,15.12,LPA,5.27
Mês,"-0,13%",P/VP,6.26,VPA,12.73
30 dias,"0,70%",P/EBIT,9.99,Marg. Bruta,"28,4%"
12 meses,"194,71%",PSR,2.54,Marg. EBIT,"25,4%"
2021,"194,71%",P/Ativos,1.58,Marg. Líquida,"16,8%"
2020,"-6,18%",P/Cap. Giro,31.28,EBIT / Ativo,"15,8%"
2019,"63,88%",P/Ativ Circ Liq,-3.34,ROIC,"17,7%"
2018,"28,17%",Div. Yield,"6,9%",ROE,"41,4%"
2017,"38,58%",EV / EBITDA,10.70,Liquidez Corr,1.23
2016,"108,93%",EV / EBIT,12.23,Div Br/ Patrim,1.56
,,Cres. Rec (5a),"13,5%",Giro Ativos,0.62
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,11040400000,Dív. Bruta,4356390000,,
Disponibilidades,448853000,Dív. Líquida,3907540000,,
Ativo Circulante,3030980000,Patrim. Líq,2788090000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,6861320000,Receita Líquida,2157150000,,
EBIT,1745770000,EBIT,595414000,,
Lucro Líquido,1153980000,Lucro Líquido,262304000,,
