Papel,SUZB3,Cotação,58.32,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,Suzano Papel ON,Min 52 sem,48.38,,
Setor,Madeira e Papel,Max 52 sem,79.18,,
Subsetor,Papel e Celulose,Vol $ méd (2m),432536000,,
Valor de mercado,79388900000,Últ balanço processado,30/09/2021,,
Valor da firma,137847000000,Nro. Ações,1361260000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,78%",P/L,6.49,LPA,8.99
Mês,"3,85%",P/VP,5.87,VPA,9.93
30 dias,"18,18%",P/EBIT,5.70,Marg. Bruta,"47,2%"
12 meses,"10,37%",PSR,2.12,Marg. EBIT,"37,1%"
2021,"-0,38%",P/Ativos,0.70,Marg. Líquida,"32,6%"
2020,"47,28%",P/Cap. Giro,3.83,EBIT / Ativo,"12,3%"
2019,"5,34%",P/Ativ Circ Liq,-1.13,ROIC,"15,2%"
2018,"104,73%",Div. Yield,"0,0%",ROE,"90,5%"
2017,"36,50%",EV / EBITDA,6.61,Liquidez Corr,3.32
2016,"-20,99%",EV / EBIT,9.90,Div Br/ Patrim,5.71
,,Cres. Rec (5a),"41,4%",Giro Ativos,0.33
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,113383000000,Dív. Bruta,77147900000,,
Disponibilidades,18690000000,Dív. Líquida,58457900000,,
Ativo Circulante,29686000000,Patrim. Líq,13518500000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,37508400000,Receita Líquida,10761900000,,
EBIT,13920300000,EBIT,4564250000,,
Lucro Líquido,12231200000,Lucro Líquido,-961974000,,
