Papel,RAIZ4,Cotação,5.83,,
Tipo,PN N2,Data últ cot,06/12/2021,,
Empresa,RAIZEN PN N2,Min 52 sem,5.46,,
Setor,"Petróleo, Gás e Biocombustíveis",Max 52 sem,7.36,,
Subsetor,"Exploração, Refino e Distribuição",Vol $ méd (2m),75307800,,
Valor de mercado,60355100000,Últ balanço processado,30/09/2021,,
Valor da firma,91072200000,Nro. Ações,10352500000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-3,16%",P/L,21.23,LPA,0.27
Mês,"6,78%",P/VP,3.23,VPA,1.80
30 dias,"-13,63%",P/EBIT,13.41,Marg. Bruta,"5,9%"
12 meses,"-19,32%",PSR,0.39,Marg. EBIT,"2,9%"
2021,"-19,32%",P/Ativos,0.57,Marg. Líquida,"1,8%"
2020,"0,00%",P/Cap. Giro,9.77,EBIT / Ativo,"4,3%"
2019,"0,00%",P/Ativ Circ Liq,-1.82,ROIC,"5,4%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"15,2%"
2017,"0,00%",EV / EBITDA,12.11,Liquidez Corr,1.13
2016,"0,00%",EV / EBIT,20.24,Div Br/ Patrim,2.01
,,Cres. Rec (5a),-,Giro Ativos,1.48
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,105379000000,Dív. Bruta,37525500000,,
Disponibilidades,6808410000,Dív. Líquida,30717100000,,
Ativo Circulante,53184800000,Patrim. Líq,18671900000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,156244000000,Receita Líquida,48340200000,,
EBIT,4499910000,EBIT,1082050000,,
Lucro Líquido,2842560000,Lucro Líquido,712673000,,
