Papel,SMFT3,Cotação,18.69,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,SMART FIT ON NM,Min 52 sem,17.00,,
Setor,Viagens e Lazer,Max 52 sem,32.20,,
Subsetor,Atividades Esportivas,Vol $ méd (2m),28718300,,
Valor de mercado,10956900000,Últ balanço processado,30/09/2021,,
Valor da firma,10909700000,Nro. Ações,586242000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,47%",P/L,-17.48,LPA,-1.07
Mês,"3,32%",P/VP,2.42,VPA,7.72
30 dias,"-9,80%",P/EBIT,-30.59,Marg. Bruta,"2,9%"
12 meses,"-39,71%",PSR,7.09,Marg. EBIT,"-23,2%"
2021,"-39,71%",P/Ativos,1.01,Marg. Líquida,"-40,7%"
2020,"0,00%",P/Cap. Giro,4.61,EBIT / Ativo,"-3,3%"
2019,"0,00%",P/Ativ Circ Liq,-4.29,ROIC,"-4,9%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"-13,9%"
2017,"0,00%",EV / EBITDA,26.35,Liquidez Corr,2.68
2016,"0,00%",EV / EBIT,-30.46,Div Br/ Patrim,0.72
,,Cres. Rec (5a),"12,2%",Giro Ativos,0.14
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,10894600000,Dív. Bruta,3276750000,,
Disponibilidades,3323900000,Dív. Líquida,-47148000,,
Ativo Circulante,3787710000,Patrim. Líq,4524110000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1546250000,Receita Líquida,445429000,,
EBIT,-358171000,EBIT,-89550000,,
Lucro Líquido,-626797000,Lucro Líquido,-156827000,,
