Papel,TAEE3,Cotação,12.89,,
Tipo,ON N2,Data últ cot,06/12/2021,,
Empresa,TAESA ON N2,Min 52 sem,9.40,,
Setor,Energia Elétrica,Max 52 sem,13.57,,
Subsetor,Energia Elétrica,Vol $ méd (2m),1113820,,
Valor de mercado,13321800000,Últ balanço processado,30/09/2021,,
Valor da firma,19355000000,Nro. Ações,1033500000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,90%",P/L,5.09,LPA,2.53
Mês,"7,87%",P/VP,1.92,VPA,6.70
30 dias,"4,29%",P/EBIT,4.48,Marg. Bruta,"79,2%"
12 meses,"27,78%",PSR,3.39,Marg. EBIT,"75,7%"
2021,"23,74%",P/Ativos,0.83,Marg. Líquida,"66,7%"
2020,"20,65%",P/Cap. Giro,10.39,EBIT / Ativo,"18,5%"
2019,"29,15%",P/Ativ Circ Liq,-2.00,ROIC,"19,8%"
2018,"33,56%",Div. Yield,"8,1%",ROE,"37,8%"
2017,"-6,44%",EV / EBITDA,6.46,Liquidez Corr,2.04
2016,"0,00%",EV / EBIT,6.51,Div Br/ Patrim,1.01
,,Cres. Rec (5a),"40,3%",Giro Ativos,0.24
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,16105000000,Dív. Bruta,7001100000,,
Disponibilidades,967879000,Dív. Líquida,6033220000,,
Ativo Circulante,2520580000,Patrim. Líq,6925830000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,3929080000,Receita Líquida,942321000,,
EBIT,2974930000,EBIT,709301000,,
Lucro Líquido,2619610000,Lucro Líquido,536889000,,
