Papel,CLSC3,Cotação,67.98,,
Tipo,ON N2,Data últ cot,06/12/2021,,
Empresa,CELESC ON N2,Min 52 sem,52.44,,
Setor,Energia Elétrica,Max 52 sem,94.76,,
Subsetor,Energia Elétrica,Vol $ méd (2m),16123,,
Valor de mercado,2622120000,Últ balanço processado,30/09/2021,,
Valor da firma,3703400000,Nro. Ações,38572000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"9,65%",P/L,2.89,LPA,23.53
Mês,"9,65%",P/VP,1.07,VPA,63.76
30 dias,"5,85%",P/EBIT,2.37,Marg. Bruta,"12,6%"
12 meses,"42,57%",PSR,0.19,Marg. EBIT,"8,0%"
2021,"18,81%",P/Ativos,0.22,Marg. Líquida,"6,6%"
2020,"29,02%",P/Cap. Giro,18.10,EBIT / Ativo,"9,1%"
2019,"6,03%",P/Ativ Circ Liq,-0.44,ROIC,"11,2%"
2018,"55,43%",Div. Yield,"4,7%",ROE,"36,9%"
2017,"39,46%",EV / EBITDA,2.76,Liquidez Corr,1.04
2016,"-20,58%",EV / EBIT,3.34,Div Br/ Patrim,0.74
,,Cres. Rec (5a),"15,5%",Giro Ativos,1.14
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,12142500000,Dív. Bruta,1824360000,,
Disponibilidades,743079000,Dív. Líquida,1081280000,,
Ativo Circulante,3758880000,Patrim. Líq,2459540000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,13793700000,Receita Líquida,6127110000,,
EBIT,1107430000,EBIT,460153000,,
Lucro Líquido,907695000,Lucro Líquido,374747000,,
