Papel,ARML3,Cotação,21.72,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ARMAC ON NM,Min 52 sem,18.96,,
Setor,Diversos,Max 52 sem,26.74,,
Subsetor,Aluguel de carros,Vol $ méd (2m),17568200,,
Valor de mercado,7509900000,Últ balanço processado,30/09/2021,,
Valor da firma,7340220000,Nro. Ações,345760000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,37%",P/L,0.00,LPA,0.00
Mês,"0,32%",P/VP,6.77,VPA,3.21
30 dias,"-15,46%",P/EBIT,-,Marg. Bruta,-
12 meses,"-1,81%",PSR,-,Marg. EBIT,-
2021,"-1,81%",P/Ativos,3.83,Marg. Líquida,-
2020,"0,00%",P/Cap. Giro,9.07,EBIT / Ativo,"0,0%"
2019,"0,00%",P/Ativ Circ Liq,39.84,ROIC,-
2018,"0,00%",Div. Yield,"0,0%",ROE,-
2017,"0,00%",EV / EBITDA,-,Liquidez Corr,4.93
2016,"0,00%",EV / EBIT,-,Div Br/ Patrim,0.65
,,Cres. Rec (5a),-,Giro Ativos,-
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1958980000,Dív. Bruta,722739000,,
Disponibilidades,892411000,Dív. Líquida,-169672000,,
Ativo Circulante,1038990000,Patrim. Líq,1108480000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,0,Receita Líquida,99346000,,
EBIT,0,EBIT,28381000,,
Lucro Líquido,0,Lucro Líquido,13676000,,
