Papel,WHRL3,Cotação,6.50,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,WHIRLPOOL S.A. ON,Min 52 sem,6.16,,
Setor,Utilidades Domésticas,Max 52 sem,7.05,,
Subsetor,Eletrodomésticos,Vol $ méd (2m),50397,,
Valor de mercado,9768110000,Últ balanço processado,30/09/2021,,
Valor da firma,8608120000,Nro. Ações,1502790000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,61%",P/L,8.97,LPA,0.72
Mês,"-0,76%",P/VP,3.89,VPA,1.67
30 dias,"5,10%",P/EBIT,9.49,Marg. Bruta,"18,5%"
12 meses,"-2,29%",PSR,0.86,Marg. EBIT,"9,1%"
2021,"-3,68%",P/Ativos,1.08,Marg. Líquida,"9,6%"
2020,"-15,22%",P/Cap. Giro,10.01,EBIT / Ativo,"11,4%"
2019,"151,13%",P/Ativ Circ Liq,18.69,ROIC,"35,9%"
2018,"-4,80%",Div. Yield,"12,8%",ROE,"43,4%"
2017,"75,22%",EV / EBITDA,7.12,Liquidez Corr,1.16
2016,"14,42%",EV / EBIT,8.36,Div Br/ Patrim,0.44
,,Cres. Rec (5a),"6,7%",Giro Ativos,1.25
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,9066990000,Dív. Bruta,1095400000,,
Disponibilidades,2255390000,Dív. Líquida,-1159990000,,
Ativo Circulante,7074660000,Patrim. Líq,2511990000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,11331600000,Receita Líquida,2969620000,,
EBIT,1029540000,EBIT,237270000,,
Lucro Líquido,1089490000,Lucro Líquido,398031000,,
