Papel,BSEV3,Cotação,9.00,,
Tipo,ON NM,Data últ cot,14/05/2021,,
Empresa,BIOSEV ON NM,Min 52 sem,5.07,,
Setor,Alimentos Processados,Max 52 sem,9.86,,
Subsetor,Açucar e Alcool,Vol $ méd (2m),0,,
Valor de mercado,9183860000,Últ balanço processado,31/03/2021,,
Valor da firma,15839100000,Nro. Ações,1020430000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,56.31,LPA,0.16
Mês,"0,00%",P/VP,-10.76,VPA,-0.84
30 dias,"0,00%",P/EBIT,4.40,Marg. Bruta,"26,0%"
12 meses,"75,45%",PSR,0.89,Marg. EBIT,"20,2%"
2021,"67,60%",P/Ativos,0.78,Marg. Líquida,"1,6%"
2020,"89,39%",P/Cap. Giro,-1.59,EBIT / Ativo,"17,6%"
2019,"-7,52%",P/Ativ Circ Liq,-1.02,ROIC,"20,7%"
2018,"-32,15%",Div. Yield,"0,0%",ROE,"-19,1%"
2017,"-39,38%",EV / EBITDA,3.70,Liquidez Corr,0.39
2016,"54,04%",EV / EBIT,7.59,Div Br/ Patrim,-8.95
,,Cres. Rec (5a),"7,1%",Giro Ativos,0.87
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,11839700000,Dív. Bruta,7636890000,,
Disponibilidades,981607000,Dív. Líquida,6655280000,,
Ativo Circulante,3701120000,Patrim. Líq,-853187000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,10330000000,Receita Líquida,1807100000,,
EBIT,2085630000,EBIT,533318000,,
Lucro Líquido,163094000,Lucro Líquido,-290904000,,
