Papel,KLBN3,Cotação,6.25,,
Tipo,ON N2,Data últ cot,06/12/2021,,
Empresa,KLABIN ON N2,Min 52 sem,4.76,,
Setor,Madeira e Papel,Max 52 sem,6.56,,
Subsetor,Papel e Celulose,Vol $ méd (2m),786141,,
Valor de mercado,35111800000,Últ balanço processado,30/09/2021,,
Valor da firma,55061500000,Nro. Ações,5617890000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"3,14%",P/L,10.60,LPA,0.59
Mês,"4,69%",P/VP,6.50,VPA,0.96
30 dias,"13,64%",P/EBIT,8.02,Marg. Bruta,"42,3%"
12 meses,"28,41%",PSR,2.31,Marg. EBIT,"28,8%"
2021,"17,44%",P/Ativos,0.86,Marg. Líquida,"23,4%"
2020,"26,15%",P/Cap. Giro,4.05,EBIT / Ativo,"10,7%"
2019,"1,01%",P/Ativ Circ Liq,-1.73,ROIC,"14,9%"
2018,"-10,33%",Div. Yield,"1,2%",ROE,"61,4%"
2017,"-14,13%",EV / EBITDA,7.92,Liquidez Corr,2.60
2016,"-31,60%",EV / EBIT,12.58,Div Br/ Patrim,5.35
,,Cres. Rec (5a),"15,2%",Giro Ativos,0.37
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,40836100000,Dív. Bruta,28902900000,,
Disponibilidades,8953220000,Dív. Líquida,19949700000,,
Ativo Circulante,14075300000,Patrim. Líq,5398000000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,15192500000,Receita Líquida,4358230000,,
EBIT,4375590000,EBIT,1652680000,,
Lucro Líquido,3313760000,Lucro Líquido,963797000,,
