Papel,UGPA3,Cotação,14.89,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,ULTRAPAR PARTICIPAÇÕES SA ON,Min 52 sem,12.38,,
Setor,"Petróleo, Gás e Biocombustíveis",Max 52 sem,24.10,,
Subsetor,"Exploração, Refino e Distribuição",Vol $ méd (2m),125486000,,
Valor de mercado,16604000000,Últ balanço processado,30/09/2021,,
Valor da firma,29087600000,Nro. Ações,1115110000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,53%",P/L,18.52,LPA,0.80
Mês,"3,19%",P/VP,1.69,VPA,8.78
30 dias,"19,50%",P/EBIT,9.19,Marg. Bruta,"6,1%"
12 meses,"-29,86%",PSR,0.15,Marg. EBIT,"1,7%"
2021,"-34,98%",P/Ativos,0.44,Marg. Líquida,"0,9%"
2020,"-6,03%",P/Cap. Giro,2.08,EBIT / Ativo,"4,8%"
2019,"-1,77%",P/Ativ Circ Liq,-1.88,ROIC,"7,2%"
2018,"-27,28%",Div. Yield,"4,3%",ROE,"9,1%"
2017,"12,38%",EV / EBITDA,9.24,Liquidez Corr,1.77
2016,"21,89%",EV / EBIT,16.09,Div Br/ Patrim,1.86
,,Cres. Rec (5a),"5,9%",Giro Ativos,2.88
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,37372300000,Dív. Bruta,18224900000,,
Disponibilidades,5741170000,Dív. Líquida,12483700000,,
Ativo Circulante,18342900000,Patrim. Líq,9795900000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,107603000000,Receita Líquida,31911100000,,
EBIT,1807470000,EBIT,519743000,,
Lucro Líquido,896311000,Lucro Líquido,369203000,,
