Papel,HAPV3,Cotação,11.18,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,HAPVIDA ON NM,Min 52 sem,10.33,,
Setor,Serv.Méd.Hospit. Análises e Diagnósticos,Max 52 sem,18.17,,
Subsetor,Serv.Méd.Hospit. Análises e Diagnósticos,Vol $ méd (2m),236206000,,
Valor de mercado,43507800000,Últ balanço processado,30/09/2021,,
Valor da firma,43035300000,Nro. Ações,3891570000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,45%",P/L,111.74,LPA,0.10
Mês,"2,47%",P/VP,4.10,VPA,2.73
30 dias,"-12,31%",P/EBIT,83.27,Marg. Bruta,"31,1%"
12 meses,"-25,47%",PSR,4.55,Marg. EBIT,"5,5%"
2021,"-26,50%",P/Ativos,2.50,Marg. Líquida,"4,1%"
2020,"19,72%",P/Cap. Giro,98.12,EBIT / Ativo,"3,0%"
2019,"106,40%",P/Ativ Circ Liq,-14.15,ROIC,"3,6%"
2018,"8,71%",Div. Yield,"0,5%",ROE,"3,7%"
2017,"0,00%",EV / EBITDA,29.82,Liquidez Corr,1.14
2016,"0,00%",EV / EBIT,82.36,Div Br/ Patrim,0.19
,,Cres. Rec (5a),"37,4%",Giro Ativos,0.55
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,17404300000,Dív. Bruta,2062080000,,
Disponibilidades,2534500000,Dív. Líquida,-472415000,,
Ativo Circulante,3710510000,Patrim. Líq,10615600000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,9557970000,Receita Líquida,2558880000,,
EBIT,522519000,EBIT,34370000,,
Lucro Líquido,389385000,Lucro Líquido,43191000,,
