Papel,USIM5,Cotação,14.92,,
Tipo,PNA N1,Data últ cot,07/12/2021,,
Empresa,USIMINAS PNA N1,Min 52 sem,12.05,,
Setor,Siderurgia e Metalurgia,Max 52 sem,22.24,,
Subsetor,Siderurgia,Vol $ méd (2m),346364000,,
Valor de mercado,18695900000,Últ balanço processado,30/09/2021,,
Valor da firma,17480700000,Nro. Ações,1253080000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,95%",P/L,2.27,LPA,6.56
Mês,"9,79%",P/VP,0.93,VPA,16.09
30 dias,"23,82%",P/EBIT,1.90,Marg. Bruta,"34,7%"
12 meses,"9,97%",PSR,0.60,Marg. EBIT,"31,6%"
2021,"8,84%",P/Ativos,0.48,Marg. Líquida,"30,4%"
2020,"55,06%",P/Cap. Giro,1.32,EBIT / Ativo,"25,3%"
2019,"4,74%",P/Ativ Circ Liq,3.76,ROIC,"34,0%"
2018,"1,79%",Div. Yield,"8,3%",ROE,"40,8%"
2017,"121,89%",EV / EBITDA,1.61,Liquidez Corr,3.08
2016,"187,15%",EV / EBIT,1.78,Div Br/ Patrim,0.30
,,Cres. Rec (5a),"27,1%",Giro Ativos,0.80
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,38918400000,Dív. Bruta,6078220000,,
Disponibilidades,7293500000,Dív. Líquida,-1215280000,,
Ativo Circulante,20948600000,Patrim. Líq,20164300000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,31162000000,Receita Líquida,9025650000,,
EBIT,9837240000,EBIT,2820840000,,
Lucro Líquido,8221180000,Lucro Líquido,1562220000,,
