Papel,OSXB3,Cotação,8.60,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,OSX BRASIL ON NM,Min 52 sem,6.50,,
Setor,"Petróleo, Gás e Biocombustíveis",Max 52 sem,23.05,,
Subsetor,Equipamentos e Serviços,Vol $ méd (2m),278753,,
Valor de mercado,27072800,Últ balanço processado,30/09/2021,,
Valor da firma,4689670000,Nro. Ações,3148000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-3,37%",P/L,-0.07,LPA,-126.74
Mês,"-4,76%",P/VP,-0.01,VPA,-1652.35
30 dias,"28,94%",P/EBIT,-0.33,Marg. Bruta,"93,5%"
12 meses,"-61,52%",PSR,1.28,Marg. EBIT,"-387,7%"
2021,"-57,59%",P/Ativos,0.01,Marg. Líquida,"-1.816,5%"
2020,"520,18%",P/Cap. Giro,-0.05,EBIT / Ativo,"-3,4%"
2019,"-5,22%",P/Ativ Circ Liq,-0.00,ROIC,"-3,8%"
2018,"-54,96%",Div. Yield,"0,0%",ROE,"7,7%"
2017,"-48,93%",EV / EBITDA,-70.84,Liquidez Corr,0.02
2016,"7,14%",EV / EBIT,-57.35,Div Br/ Patrim,-0.90
,,Cres. Rec (5a),"24,5%",Giro Ativos,0.01
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2375550000,Dív. Bruta,4665290000,,
Disponibilidades,2690000,Dív. Líquida,4662600000,,
Ativo Circulante,13426000,Patrim. Líq,-5201600000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,21091000,Receita Líquida,7003000,,
EBIT,-81766000,EBIT,-8536000,,
Lucro Líquido,-398978000,Lucro Líquido,454902000,,
