Papel,ITSA4,Cotação,9.88,,
Tipo,PN N1,Data últ cot,07/12/2021,,
Empresa,ITAÚSA PN N1,Min 52 sem,9.36,,
Setor,Intermediários Financeiros,Max 52 sem,11.81,,
Subsetor,Bancos,Vol $ méd (2m),313310000,,
Valor de mercado,83098900000,Últ balanço processado,30/09/2021,,
Valor da firma,87355900000,Nro. Ações,8410810000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,90%",P/L,7.08,LPA,1.40
Mês,"2,38%",P/VP,1.33,VPA,7.44
30 dias,"-1,35%",P/EBIT,61.88,Marg. Bruta,"34,5%"
12 meses,"-8,95%",PSR,10.64,Marg. EBIT,"17,2%"
2021,"-13,09%",P/Ativos,1.03,Marg. Líquida,"162,0%"
2020,"-12,74%",P/Cap. Giro,29.30,EBIT / Ativo,"1,7%"
2019,"27,40%",P/Ativ Circ Liq,-11.90,ROIC,"1,8%"
2018,"32,62%",Div. Yield,"4,8%",ROE,"18,8%"
2017,"37,62%",EV / EBITDA,42.34,Liquidez Corr,1.59
2016,"45,33%",EV / EBIT,65.05,Div Br/ Patrim,0.13
,,Cres. Rec (5a),"10,1%",Giro Ativos,0.10
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,81007000000,Dív. Bruta,8186000000,,
Disponibilidades,3929000000,Dív. Líquida,4257000000,,
Ativo Circulante,7626000000,Patrim. Líq,62602000000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,7813000000,Receita Líquida,2177000000,,
EBIT,1343000000,EBIT,384000000,,
Lucro Líquido,11744000000,Lucro Líquido,2361000000,,
