Papel,EUCA4,Cotação,9.28,,
Tipo,PN,Data últ cot,06/12/2021,,
Empresa,EUCATEX PN,Min 52 sem,6.77,,
Setor,Madeira e Papel,Max 52 sem,11.99,,
Subsetor,Madeira,Vol $ méd (2m),879589,,
Valor de mercado,859504000,Últ balanço processado,30/09/2021,,
Valor da firma,1235880000,Nro. Ações,92619000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,54%",P/L,2.68,LPA,3.47
Mês,"11,00%",P/VP,0.48,VPA,19.25
30 dias,"10,87%",P/EBIT,2.07,Marg. Bruta,"34,4%"
12 meses,"31,84%",PSR,0.38,Marg. EBIT,"18,3%"
2021,"35,91%",P/Ativos,0.27,Marg. Líquida,"14,9%"
2020,"-14,22%",P/Cap. Giro,2.00,EBIT / Ativo,"13,2%"
2019,"94,38%",P/Ativ Circ Liq,-6.23,ROIC,"14,8%"
2018,"10,91%",Div. Yield,"4,4%",ROE,"18,0%"
2017,"43,12%",EV / EBITDA,2.16,Liquidez Corr,1.54
2016,"-2,18%",EV / EBIT,2.98,Div Br/ Patrim,0.27
,,Cres. Rec (5a),"17,5%",Giro Ativos,0.72
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3147110000,Dív. Bruta,487473000,,
Disponibilidades,111094000,Dív. Líquida,376379000,,
Ativo Circulante,1226190000,Patrim. Líq,1783070000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2267740000,Receita Líquida,654018000,,
EBIT,414660000,EBIT,138561000,,
Lucro Líquido,320940000,Lucro Líquido,70515000,,
