Papel,INTB3,Cotação,26.55,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,INTELBRAS ON NM,Min 52 sem,16.91,,
Setor,Computadores e Equipamentos,Max 52 sem,33.12,,
Subsetor,Computadores e Equipamentos,Vol $ méd (2m),44980500,,
Valor de mercado,8698080000,Últ balanço processado,30/09/2021,,
Valor da firma,8151700000,Nro. Ações,327611000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,55%",P/L,18.48,LPA,1.44
Mês,"0,04%",P/VP,4.74,VPA,5.60
30 dias,"-3,38%",P/EBIT,31.48,Marg. Bruta,"28,7%"
12 meses,"35,23%",PSR,3.05,Marg. EBIT,"9,7%"
2021,"35,23%",P/Ativos,2.76,Marg. Líquida,"16,5%"
2020,"0,00%",P/Cap. Giro,5.42,EBIT / Ativo,"8,8%"
2019,"0,00%",P/Ativ Circ Liq,6.85,ROIC,"17,4%"
2018,"0,00%",Div. Yield,"0,6%",ROE,"25,7%"
2017,"0,00%",EV / EBITDA,26.20,Liquidez Corr,2.68
2016,"0,00%",EV / EBIT,29.50,Div Br/ Patrim,0.22
,,Cres. Rec (5a),-,Giro Ativos,0.91
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3148290000,Dív. Bruta,405699000,,
Disponibilidades,952075000,Dív. Líquida,-546376000,,
Ativo Circulante,2563610000,Patrim. Líq,1834640000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2851610000,Receita Líquida,758978000,,
EBIT,276322000,EBIT,82370000,,
Lucro Líquido,470766000,Lucro Líquido,89229000,,
