Papel,RSID3,Cotação,8.33,,
Tipo,ON N1,Data últ cot,06/12/2021,,
Empresa,ROSSI RESIDENCIAL ON N1,Min 52 sem,6.40,,
Setor,Construção Civil,Max 52 sem,14.50,,
Subsetor,Incorporações,Vol $ méd (2m),1032920,,
Valor de mercado,142887000,Últ balanço processado,30/09/2021,,
Valor da firma,712875000,Nro. Ações,17153300,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,84%",P/L,0.85,LPA,9.75
Mês,"4,91%",P/VP,-0.25,VPA,-32.77
30 dias,"-6,93%",P/EBIT,-13.36,Marg. Bruta,"66,3%"
12 meses,"25,83%",PSR,1.40,Marg. EBIT,"-10,5%"
2021,"25,64%",P/Ativos,0.10,Marg. Líquida,"146,0%"
2020,"-27,52%",P/Cap. Giro,-0.12,EBIT / Ativo,"-0,7%"
2019,"72,08%",P/Ativ Circ Liq,-0.09,ROIC,"-0,8%"
2018,"-26,29%",Div. Yield,"0,0%",ROE,"-29,8%"
2017,"166,30%",EV / EBITDA,-94.11,Liquidez Corr,0.29
2016,"-15,63%",EV / EBIT,-66.66,Div Br/ Patrim,-1.05
,,Cres. Rec (5a),"-34,1%",Giro Ativos,0.07
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1441280000,Dív. Bruta,591707000,,
Disponibilidades,21719000,Dív. Líquida,569988000,,
Ativo Circulante,504789000,Patrim. Líq,-562050000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,102343000,Receita Líquida,1776000,,
EBIT,-10695000,EBIT,-4646000,,
Lucro Líquido,167279000,Lucro Líquido,-102125000,,
