Papel,CEED4,Cotação,55.80,,
Tipo,PN N1,Data últ cot,13/08/2021,,
Empresa,CEEE-D PN N1,Min 52 sem,53.00,,
Setor,Energia Elétrica,Max 52 sem,72.00,,
Subsetor,Energia Elétrica,Vol $ méd (2m),0,,
Valor de mercado,3808630000,Últ balanço processado,30/09/2021,,
Valor da firma,5547960000,Nro. Ações,68255000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,-4.11,LPA,-13.59
Mês,"0,00%",P/VP,-1.24,VPA,-44.94
30 dias,"0,00%",P/EBIT,-19.60,Marg. Bruta,"4,4%"
12 meses,"-6,22%",PSR,0.83,Marg. EBIT,"-4,2%"
2021,"-21,96%",P/Ativos,0.59,Marg. Líquida,"-20,1%"
2020,"-28,50%",P/Cap. Giro,5.88,EBIT / Ativo,"-3,0%"
2019,"163,16%",P/Ativ Circ Liq,-0.57,ROIC,"-4,2%"
2018,"15,15%",Div. Yield,"0,0%",ROE,"30,2%"
2017,"10,00%",EV / EBITDA,113.38,Liquidez Corr,1.29
2016,"15,38%",EV / EBIT,-28.55,Div Br/ Patrim,-1.02
,,Cres. Rec (5a),"41,5%",Giro Ativos,0.71
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,6497670000,Dív. Bruta,3133340000,,
Disponibilidades,1394000000,Dív. Líquida,1739340000,,
Ativo Circulante,2859390000,Patrim. Líq,-3067670000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,4606460000,Receita Líquida,1412630000,,
EBIT,-194304000,EBIT,-310676000,,
Lucro Líquido,-927523000,Lucro Líquido,-410392000,,
