Papel,ALPK3,Cotação,4.45,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ESTAPAR ON NM,Min 52 sem,3.94,,
Setor,Serviços Diversos,Max 52 sem,9.55,,
Subsetor,Serviços Diversos,Vol $ méd (2m),128381,,
Valor de mercado,931081000,Últ balanço processado,30/09/2021,,
Valor da firma,2336480000,Nro. Ações,209232000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"3,01%",P/L,-4.91,LPA,-0.91
Mês,"10,97%",P/VP,1.85,VPA,2.41
30 dias,"-7,29%",P/EBIT,12.97,Marg. Bruta,"24,2%"
12 meses,"-51,53%",PSR,1.23,Marg. EBIT,"9,5%"
2021,"-52,15%",P/Ativos,0.36,Marg. Líquida,"-25,0%"
2020,"-2,62%",P/Cap. Giro,-1.73,EBIT / Ativo,"2,8%"
2019,"0,00%",P/Ativ Circ Liq,-0.50,ROIC,"3,0%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"-37,6%"
2017,"0,00%",EV / EBITDA,7.46,Liquidez Corr,0.31
2016,"0,00%",EV / EBIT,32.53,Div Br/ Patrim,2.91
,,Cres. Rec (5a),-,Giro Ativos,0.29
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2600060000,Dív. Bruta,1470230000,,
Disponibilidades,64826000,Dív. Líquida,1405400000,,
Ativo Circulante,238901000,Patrim. Líq,504587000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,754403000,Receita Líquida,228674000,,
EBIT,71815000,EBIT,2765000,,
Lucro Líquido,-189488000,Lucro Líquido,-48224000,,
