Papel,NGRD3,Cotação,2.85,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,NEOGRID ON NM,Min 52 sem,2.72,,
Setor,Programas e Serviços,Max 52 sem,11.71,,
Subsetor,Programas e Serviços,Vol $ méd (2m),7931850,,
Valor de mercado,680188000,Últ balanço processado,30/09/2021,,
Valor da firma,452117000,Nro. Ações,238662000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,38%",P/L,32.88,LPA,0.09
Mês,"1,06%",P/VP,1.44,VPA,1.98
30 dias,"-28,03%",P/EBIT,20.68,Marg. Bruta,"65,4%"
12 meses,"-35,56%",PSR,2.88,Marg. EBIT,"13,9%"
2021,"-60,07%",P/Ativos,0.88,Marg. Líquida,"8,7%"
2020,"61,40%",P/Cap. Giro,2.69,EBIT / Ativo,"4,2%"
2019,"0,00%",P/Ativ Circ Liq,7.76,ROIC,"7,5%"
2018,"0,00%",Div. Yield,"0,4%",ROE,"4,4%"
2017,"0,00%",EV / EBITDA,9.01,Liquidez Corr,2.83
2016,"0,00%",EV / EBIT,13.74,Div Br/ Patrim,0.20
,,Cres. Rec (5a),-,Giro Ativos,0.31
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,775340000,Dív. Bruta,96921000,,
Disponibilidades,324992000,Dív. Líquida,-228071000,,
Ativo Circulante,390119000,Patrim. Líq,472893000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,236542000,Receita Líquida,61396000,,
EBIT,32897000,EBIT,4292000,,
Lucro Líquido,20689000,Lucro Líquido,1672000,,
