Papel,SCAR3,Cotação,35.17,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A. ON,Min 52 sem,31.71,,
Setor,Exploração de Imóveis,Max 52 sem,43.90,,
Subsetor,Exploração de Imóveis,Vol $ méd (2m),335300,,
Valor de mercado,2030610000,Últ balanço processado,30/09/2021,,
Valor da firma,3160150000,Nro. Ações,57737000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,97%",P/L,42.47,LPA,0.83
Mês,"-2,31%",P/VP,1.29,VPA,27.18
30 dias,"-3,30%",P/EBIT,13.90,Marg. Bruta,"80,4%"
12 meses,"-20,78%",PSR,7.67,Marg. EBIT,"55,2%"
2021,"-19,89%",P/Ativos,0.65,Marg. Líquida,"18,4%"
2020,"-5,61%",P/Cap. Giro,6.67,EBIT / Ativo,"4,7%"
2019,"46,16%",P/Ativ Circ Liq,-1.99,ROIC,"5,3%"
2018,"-24,45%",Div. Yield,"1,0%",ROE,"3,0%"
2017,"74,70%",EV / EBITDA,16.22,Liquidez Corr,2.57
2016,"16,36%",EV / EBIT,21.63,Div Br/ Patrim,0.93
,,Cres. Rec (5a),"-8,0%",Giro Ativos,0.09
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3105450000,Dív. Bruta,1454380000,,
Disponibilidades,324835000,Dív. Líquida,1129540000,,
Ativo Circulante,497956000,Patrim. Líq,1569430000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,264789000,Receita Líquida,60457000,,
EBIT,146110000,EBIT,27991000,,
Lucro Líquido,47816000,Lucro Líquido,4334000,,
