Papel,BALM4,Cotação,13.10,,
Tipo,PN,Data últ cot,06/12/2021,,
Empresa,BAUMER PN,Min 52 sem,12.84,,
Setor,Equipamentos,Max 52 sem,21.30,,
Subsetor,Equipamentos,Vol $ méd (2m),9073,,
Valor de mercado,128380000,Últ balanço processado,30/09/2021,,
Valor da firma,111519000,Nro. Ações,9800000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-4,31%",P/L,17.01,LPA,0.77
Mês,"-4,38%",P/VP,1.07,VPA,12.21
30 dias,"0,77%",P/EBIT,8.76,Marg. Bruta,"54,8%"
12 meses,"-22,90%",PSR,0.90,Marg. EBIT,"10,2%"
2021,"-16,51%",P/Ativos,0.59,Marg. Líquida,"4,3%"
2020,"63,54%",P/Cap. Giro,1.43,EBIT / Ativo,"6,7%"
2019,"-29,09%",P/Ativ Circ Liq,2.38,ROIC,"8,7%"
2018,"61,07%",Div. Yield,"3,1%",ROE,"6,3%"
2017,"10,42%",EV / EBITDA,6.19,Liquidez Corr,2.57
2016,"-8,05%",EV / EBIT,7.61,Div Br/ Patrim,0.20
,,Cres. Rec (5a),"8,7%",Giro Ativos,0.66
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,217381000,Dív. Bruta,23825000,,
Disponibilidades,40686000,Dív. Líquida,-16861000,,
Ativo Circulante,146536000,Patrim. Líq,119668000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,143188000,Receita Líquida,32327000,,
EBIT,14649000,EBIT,1075000,,
Lucro Líquido,7546000,Lucro Líquido,2095000,,
